Customer ID,recency,frequency,average_order_value,CLTV_predicted
16661,540,62,15.04451613,932.76
18154,3,47,19.84255319,932.6
12396,674,65,14.32969231,931.43
13465,446,34,27.38588235,931.12
15723,364,123,7.566666667,930.7
14338,161,50,18.562,928.1
13288,443,10,92.761,927.61
15243,74,61,15.20131148,927.28
16975,423,45,20.58044444,926.12
13805,52,13,71.12307692,924.6
15259,512,57,16.21614035,924.32
14128,60,65,14.21861538,924.21
18001,12,132,7.001060606,924.14
16643,245,55,16.78381818,923.11
17322,376,177,5.212372881,922.59
15654,9,21,43.93,922.53
13122,94,55,16.77072727,922.39
17472,191,223,4.136098655,922.35
16362,32,90,10.24622222,922.16
13934,263,31,29.74516129,922.1
14605,374,108,8.532962963,921.56
15576,37,43,21.4272093,921.37
15957,31,146,6.309931507,921.25
14272,73,64,14.38765625,920.81
17363,395,35,26.29885714,920.46
12998,492,58,15.86344828,920.08
14568,435,47,19.56808511,919.7
13075,129,22,41.80045455,919.61
13872,527,57,16.13280702,919.57
16204,23,101,9.096138614,918.71
14342,21,33,27.83151515,918.44
12368,628,18,50.98333333,917.7
14061,507,19,48.28578947,917.43
14015,52,20,45.867,917.34
15707,35,205,4.473073171,916.98
14423,218,15,61.10733333,916.61
12875,143,8,114.41625,915.33
14839,418,74,12.36864865,915.28
14141,2,40,22.87825,915.13
14549,311,143,6.388811189,913.6
15364,95,29,31.48931034,913.19
14359,19,55,16.58509091,912.18
17812,12,189,4.825343915,911.99
16034,196,56,16.27357143,911.32
14289,8,47,19.38851064,911.26
16138,378,37,24.60405405,910.35
13038,80,28,32.445,908.46
15097,4,66,13.76287879,908.35
17464,158,39,23.26,907.14
14714,24,93,9.744516129,906.24
14969,703,13,69.71,906.23
15244,65,48,18.87625,906.06
13573,50,87,10.39678161,904.52
17746,240,36,25.11611111,904.18
12638,33,48,18.81520833,903.13
17176,201,42,21.48380952,902.32
17382,65,18,50.12666667,902.28
16916,23,205,4.400097561,902.02
13548,96,184,4.899130435,901.44
13046,30,56,16.09267857,901.19
15511,11,158,5.699556962,900.53
12945,288,51,17.64921569,900.11
12940,54,96,9.371770833,899.69
14133,129,36,24.97555556,899.12
16834,227,48,18.72833333,898.96
15710,417,110,8.171545455,898.87
15992,3,54,16.6037037,896.6
16122,73,54,16.58555556,895.62
17226,308,59,15.17745763,895.47
15211,60,52,17.20019231,894.41
15066,53,42,21.27595238,893.59
12772,59,55,16.22672727,892.47
17155,17,73,12.22547945,892.46
16784,19,158,5.647658228,892.33
16442,1,247,3.611255061,891.98
15393,16,44,20.25772727,891.34
16361,9,104,8.569326923,891.21
14065,389,49,18.18408163,891.02
15824,453,26,34.26692308,890.94
16943,211,35,25.446,890.61
15525,2,180,4.945666667,890.22
17062,313,121,7.353305785,889.75
14813,369,138,6.441376812,888.91
15407,33,148,6.004594595,888.68
17537,29,74,11.99554054,887.67
16900,16,79,11.22924051,887.11
15900,23,126,7.036269841,886.57
16228,385,54,16.40203704,885.71
12793,334,44,20.12568182,885.53
16898,26,251,3.526733068,885.21
17704,168,31,28.55451613,885.19
17708,187,73,12.11205479,884.18
15907,3,226,3.905840708,882.72
13996,386,33,26.74848485,882.7
18141,401,42,21.01119048,882.47
16387,322,87,10.14321839,882.46
17480,77,53,16.64584906,882.23
16385,60,114,7.731140351,881.35
17143,417,112,7.865803571,880.97
12680,0,53,16.6190566,880.81
16677,411,47,18.73659574,880.62
13937,169,54,16.2987037,880.13
14551,18,79,11.11506329,878.09
14612,415,14,62.69285714,877.7
17864,12,132,6.640681818,876.57
13768,726,33,26.54454545,875.97
13166,283,68,12.88132353,875.93
14681,71,20,43.7575,875.15
16513,4,35,24.98828571,874.59
16657,9,192,4.554322917,874.43
15469,50,43,20.33139535,874.25
14645,156,48,18.20583333,873.88
14437,365,42,20.79380952,873.34
17361,49,57,15.2945614,871.79
15224,358,35,24.896,871.36
13145,39,9,96.71777778,870.46
13200,19,46,18.915,870.09
17566,8,142,6.125140845,869.77
14753,87,48,18.11479167,869.51
16357,33,47,18.47595745,868.37
17167,379,79,10.97607595,867.11
16567,194,35,24.73142857,865.6
13922,351,30,28.84,865.2
14600,305,54,16.02166667,865.17
16668,15,53,16.27207547,862.42
12787,9,44,19.595,862.18
17358,303,146,5.897328767,861.01
12794,53,45,19.12022222,860.41
13339,200,54,15.92814815,860.12
14372,443,38,22.63368421,860.08
13891,378,99,8.678888889,859.21
15287,22,36,23.77861111,856.03
17161,444,52,16.46173077,856.01
15542,512,226,3.786327434,855.71
17064,58,61,14.02377049,855.45
12878,236,47,18.1912766,854.99
13945,394,51,16.74803922,854.15
14873,210,49,17.43122449,854.13
13991,12,82,10.40097561,852.88
14686,414,219,3.89283105,852.53
15266,338,45,18.938,852.21
16070,22,33,25.82272727,852.15
15870,32,143,5.954125874,851.44
13479,200,53,16.06358491,851.37
16020,16,46,18.50021739,851.01
12440,462,32,26.563125,850.02
18108,254,47,18.05978723,848.81
12713,0,38,22.33026316,848.55
15264,64,55,15.42545455,848.4
15784,467,43,19.72860465,848.33
14202,381,29,29.23310345,847.76
13221,240,66,12.83954545,847.41
16948,138,43,19.70023256,847.11
13487,57,49,17.28306122,846.87
16877,12,156,5.427051282,846.62
13970,386,13,65.11923077,846.55
14803,162,44,19.21704545,845.55
14922,393,50,16.8748,843.74
16377,267,10,84.336,843.36
12696,434,49,17.19857143,842.73
16344,158,46,18.31347826,842.42
16846,50,47,17.92361702,842.41
17638,647,3,280.8,842.4
16810,192,34,24.76588235,842.04
14862,25,48,17.525,841.2
16798,554,169,4.977278107,841.16
13169,63,18,46.67111111,840.08
14355,365,60,14.00083333,840.05
18247,414,37,22.69540541,839.73
15713,143,52,16.14692308,839.64
13940,17,49,17.12530612,839.14
17332,528,95,8.823894737,838.27
14037,176,114,7.341666667,836.95
15832,254,54,15.49611111,836.79
14929,32,34,24.60852941,836.69
13795,388,29,28.83793103,836.3
16747,37,42,19.90619048,836.06
13386,414,31,26.95032258,835.46
16737,53,2,417.6,835.2
15190,434,40,20.861,834.44
16863,31,47,17.75042553,834.27
16644,177,62,13.44806452,833.78
12903,428,41,20.33,833.53
15766,64,26,31.96384615,831.06
15759,218,17,48.87823529,830.93
16924,21,81,10.24555556,829.89
14087,2,213,3.894225352,829.47
14851,23,42,19.74785714,829.41
12730,521,47,17.64361702,829.25
12953,9,48,17.266875,828.81
15617,396,42,19.72738095,828.55
17003,402,111,7.461351351,828.21
13681,17,57,14.52333333,827.83
12792,256,47,17.59595745,827.01
16494,296,50,16.5306,826.53
12427,21,31,26.63870968,825.8
13175,582,46,17.94413043,825.43
17880,364,45,18.33155556,824.92
13513,126,40,20.61475,824.59
15107,311,42,19.62738095,824.35
14260,471,51,16.16235294,824.28
12781,63,25,32.9472,823.68
16264,438,63,13.07190476,823.53
15137,520,34,24.21764706,823.4
14508,22,177,4.649265537,822.92
15847,38,48,17.136875,822.57
16164,17,34,24.19058824,822.48
16680,43,29,28.32586207,821.45
16246,459,88,9.333522727,821.35
13893,297,21,39.1,821.1
15314,199,50,16.409,820.45
16135,262,39,21.01153846,819.45
17683,385,46,17.80456522,819.01
16048,373,36,22.74416667,818.79
17045,113,53,15.44622642,818.65
13612,632,50,16.3658,818.29
15483,161,269,3.040223048,817.82
14890,253,57,14.3377193,817.25
16869,22,127,6.434015748,817.12
15180,367,52,15.71019231,816.93
14872,483,43,18.99069767,816.6
13514,73,21,38.85238095,815.9
15399,1,50,16.3154,815.77
14556,596,196,4.161683673,815.69
14624,57,51,15.96215686,814.07
16621,51,29,28.05103448,813.48
17194,273,61,13.31967213,812.5
12461,94,35,23.188,811.58
16460,28,132,6.145681818,811.23
17869,107,80,10.132875,810.63
16624,80,48,16.886875,810.57
13045,99,45,17.976,808.92
15533,19,83,9.729759036,807.57
17495,7,48,16.80666667,806.72
12632,520,35,22.99657143,804.88
13637,52,99,8.124242424,804.3
16469,23,194,4.143814433,803.9
15644,166,232,3.463534483,803.54
16308,37,7,114.72,803.04
18265,72,46,17.42413043,801.51
16127,39,75,10.68413333,801.31
17114,5,123,6.513170732,801.12
17023,417,49,16.33020408,800.18
14924,245,31,25.80451613,799.94
13720,116,43,18.60232558,799.9
13041,450,35,22.83228571,799.13
17251,362,78,10.24333333,798.98
16438,5,132,6.048106061,798.35
18248,122,47,16.9787234,798
13389,11,51,15.64627451,797.96
15309,610,54,14.77703704,797.96
17281,374,6,132.975,797.85
15637,52,41,19.45341463,797.59
16155,381,48,16.60208333,796.9
15304,60,24,33.18333333,796.4
15396,112,16,49.77375,796.38
16952,109,87,9.147471264,795.83
18084,16,7,113.6042857,795.23
13336,77,51,15.59058824,795.12
16961,116,52,15.28,794.56
17212,253,29,27.39344828,794.41
13296,137,53,14.95301887,792.51
14022,225,47,16.85425532,792.15
14976,57,72,10.98416667,790.86
13484,241,39,20.27487179,790.72
13544,39,238,3.320168067,790.2
14656,169,207,3.816425121,790
13016,73,47,16.80617021,789.89
16759,7,42,18.80452381,789.79
15448,312,49,16.09816327,788.81
17952,378,98,8.045510204,788.46
14557,85,16,49.27375,788.38
14513,100,19,41.47421053,788.01
13323,3,21,37.51666667,787.85
16468,74,45,17.50044444,787.52
16216,267,37,21.26675676,786.87
13212,19,141,5.58035461,786.83
14463,98,8,98.32125,786.57
12628,4,41,19.18195122,786.46
16739,176,38,20.69552632,786.43
13770,422,48,16.361875,785.37
13541,427,10,78.525,785.25
15646,157,68,11.54132353,784.81
15806,46,31,25.30903226,784.58
13595,516,143,5.485874126,784.48
13415,472,101,7.764059406,784.17
15714,11,48,16.3325,783.96
12761,457,27,28.99814815,782.95
16836,39,42,18.62785714,782.37
15952,33,84,9.308452381,781.91
17255,40,182,4.295054945,781.7
13453,165,40,19.54225,781.69
13287,603,53,14.74698113,781.59
15831,58,66,11.84212121,781.58
15679,24,110,7.102545455,781.28
15239,10,49,15.93040816,780.59
13502,16,33,23.65151515,780.5
15246,238,51,15.30196078,780.4
18228,56,30,25.99666667,779.9
12735,315,43,18.12953488,779.57
12504,18,20,38.9525,779.05
13781,250,57,13.66368421,778.83
14815,36,53,14.68867925,778.5
16958,435,70,11.12128571,778.49
14690,44,103,7.550291262,777.68
16505,31,4,194.4,777.6
13745,162,56,13.88142857,777.36
15837,64,52,14.9425,777.01
15794,736,15,51.8,777
15618,32,45,17.26335556,776.851
12808,36,47,16.52553191,776.7
14997,46,38,20.43684211,776.6
15092,215,45,17.25466667,776.46
15743,16,86,9.022790698,775.96
13314,1,62,12.51516129,775.94
13341,260,42,18.47261905,775.85
17482,487,53,14.63471698,775.64
15921,172,79,9.813417722,775.26
15414,9,39,19.86923077,774.9
15773,5,47,16.47914894,774.52
18058,9,16,48.37875,774.06
18112,12,62,12.47354839,773.36
16565,364,11,70.27727273,773.05
15075,77,27,28.63074074,773.03
17349,179,85,9.087176471,772.41
12923,64,60,12.84033333,770.42
17801,451,81,9.50654321,770.03
14838,423,70,10.99885714,769.92
12965,89,108,7.12787037,769.81
16480,75,53,14.51490566,769.29
16978,77,67,11.4758209,768.88
13980,60,63,12.20349206,768.82
12791,373,28,27.45607143,768.77
13356,80,42,18.29142857,768.24
15331,499,44,17.4525,767.91
13712,246,33,23.22484848,766.42
13699,155,37,20.6527027,764.15
16602,36,40,19.08325,763.33
17466,10,41,18.61658537,763.28
16806,103,93,8.195268817,762.16
13598,47,92,8.282173913,761.96
12991,23,45,16.92911111,761.81
14883,18,53,14.36962264,761.59
12745,486,23,33.07782609,760.79
14956,421,4,190.005,760.02
15428,15,44,17.26681818,759.74
17425,19,43,17.65511628,759.17
18246,23,5,151.764,758.82
16720,26,140,5.419571429,758.74
15908,490,40,18.9655,758.62
15568,2,53,14.30735849,758.29
15006,51,182,4.163626374,757.78
13034,54,44,17.20045455,756.82
16392,269,144,5.254861111,756.7
14176,297,37,20.44486486,756.46
16411,19,181,4.178950276,756.39
16262,378,46,16.41630435,755.15
13370,371,39,19.35564103,754.87
16892,1,137,5.509124088,754.75
18104,37,38,19.85894737,754.64
18034,21,214,3.524299065,754.2
14234,22,147,5.130068027,754.12
12414,217,28,26.93035714,754.05
14247,278,113,6.668672566,753.56
14998,170,125,6.02544,753.18
13730,135,43,17.50232558,752.6
13030,11,92,8.178695652,752.44
13070,192,33,22.77878788,751.7
17579,4,94,7.981595745,750.27
14923,50,44,17.025,749.1
16972,382,82,9.134146341,749
16446,0,3,249.5266667,748.58
15656,45,47,15.92553191,748.5
13108,372,35,21.38457143,748.46
17387,19,76,9.826447368,746.81
16472,434,39,19.14333333,746.59
14942,401,19,39.29263158,746.56
17889,212,116,6.434655172,746.42
17760,21,67,11.14014925,746.39
14050,31,54,13.82148148,746.36
16465,420,48,15.54666667,746.24
12346,325,34,21.93235294,745.7
14048,305,141,5.288510638,745.68
18190,192,42,17.75285714,745.62
13950,11,35,21.28742857,745.06
13236,24,36,20.69027778,744.85
12871,84,18,41.33444444,744.02
13354,71,51,14.57901961,743.53
17038,30,63,11.79634921,743.17
16730,52,82,9.062317073,743.11
15420,434,56,13.26785714,743
14302,430,28,26.53214286,742.9
14228,437,38,19.53921053,742.49
12465,17,47,15.7912766,742.19
18275,578,19,39.04473684,741.85
17805,73,11,67.43181818,741.75
13721,36,42,17.65571429,741.54
13713,408,80,9.2595,740.76
15720,24,153,4.831503268,739.22
12603,21,2,369.6,739.2
15988,19,120,6.157416667,738.89
15070,372,32,23.0328125,737.05
15462,94,41,17.97682927,737.05
16075,502,41,17.97390244,736.93
17461,22,106,6.941698113,735.82
15045,151,12,61.305,735.66
12527,81,32,22.9846875,735.51
13286,600,49,14.99816327,734.91
15938,112,39,18.84128205,734.81
17616,173,4,183.6,734.4
17979,35,138,5.307318841,732.41
13780,7,98,7.470102041,732.07
13575,23,46,15.91456522,732.07
17548,233,34,21.50764706,731.26
17681,597,14,52.22857143,731.2
14778,127,35,20.88171429,730.86
13921,402,44,16.60681818,730.7
12925,4,50,14.5866,729.33
15872,14,188,3.878989362,729.25
18163,584,33,22.08606061,728.84
17756,375,84,8.675595238,728.75
12786,609,18,40.47222222,728.5
17547,375,31,23.47903226,727.85
17141,418,162,4.491234568,727.58
17374,218,42,17.31214286,727.11
16447,135,68,10.69264706,727.1
13569,17,179,4.058882682,726.54
18078,217,73,9.938767123,725.53
12723,3,69,10.50826087,725.07
18187,631,48,15.101875,724.89
13729,435,39,18.58282051,724.73
14798,52,49,14.78183673,724.31
12537,408,43,16.83162791,723.76
15368,21,8,90.3425,722.74
13264,442,38,19.01473684,722.56
17615,130,56,12.88928571,721.8
13441,91,38,18.97105263,720.9
16023,46,101,7.126831683,719.81
13537,425,42,17.09166667,717.85
13604,658,21,34.17238095,717.62
16269,437,53,13.5390566,717.57
12573,227,119,6.028655462,717.41
16526,171,35,20.49171429,717.21
15274,4,47,15.24617021,716.57
12519,63,39,18.37282051,716.54
12535,91,34,21.06911765,716.35
16500,4,34,21.05441176,715.85
12492,63,42,17.02880952,715.21
15330,32,13,54.99692308,714.96
13512,260,39,18.29205128,713.39
17860,368,162,4.402716049,713.24
14026,470,50,14.2622,713.11
13147,10,4,178.2,712.8
17761,32,19,37.51473684,712.78
14973,107,32,22.2565625,712.21
14470,11,60,11.86733333,712.04
13103,39,33,21.50424242,709.64
13057,530,40,17.73975,709.59
15127,65,28,25.30321429,708.49
13927,74,41,17.27463415,708.26
12485,529,34,20.82647059,708.1
14398,401,53,13.3545283,707.79
16449,197,40,17.69225,707.69
12453,134,43,16.44395349,707.09
13626,252,44,16.06909091,707.04
16309,106,42,16.82309524,706.57
17051,194,155,4.558,706.49
12890,24,135,5.229777778,706.02
16364,11,52,13.57288462,705.79
16882,66,39,18.08,705.12
16015,3,181,3.892541436,704.55
12612,74,19,37.05473684,704.04
12883,24,42,16.74928571,703.47
17561,19,191,3.680732984,703.02
14699,214,50,14.052,702.6
16997,288,12,58.5,702
17825,598,27,25.99851852,701.96
14324,409,41,17.11243902,701.61
14179,40,157,4.468598726,701.57
14356,79,33,21.24939394,701.23
13833,159,44,15.91840909,700.41
17163,21,30,23.326,699.78
13242,112,35,19.98285714,699.4
16018,39,56,12.46660714,698.13
14497,309,40,17.4265,697.06
16415,44,145,4.805241379,696.76
15700,172,86,8.100930233,696.68
14104,154,135,5.15162963,695.47
14959,64,59,11.78677966,695.42
13101,234,51,13.63529412,695.4
15995,414,110,6.314,694.54
15053,4,69,10.05724638,693.95
14111,14,10,69.285,692.85
17198,23,96,7.210625,692.22
17733,38,35,19.77685714,692.19
16658,368,64,10.79421875,690.83
14880,77,46,15.01282609,690.59
16545,164,8,86.2275,689.82
17502,9,28,24.61071429,689.1
12450,156,37,18.6,688.2
18017,81,4,172,688
15901,16,164,4.193414634,687.72
14809,621,18,38.15333333,686.76
13898,325,46,14.92173913,686.4
16824,15,39,17.59589744,686.24
17935,138,64,10.7209375,686.14
12658,18,36,19.05694444,686.05
15219,176,26,26.36346154,685.45
15184,29,84,8.159404762,685.39
16885,15,136,5.033823529,684.6
13585,530,39,17.55230769,684.54
15669,40,33,20.73757576,684.34
15207,416,24,28.49666667,683.92
17874,185,46,14.85782609,683.46
14222,177,41,16.66268293,683.17
15582,24,44,15.52068182,682.91
13987,379,46,14.83782609,682.54
12817,281,25,27.272,681.8
18271,609,21,32.42142857,680.85
18082,25,70,9.726285714,680.84
17834,414,58,11.73517241,680.64
15973,366,11,61.87454545,680.62
13524,40,27,25.19185185,680.18
13809,305,25,27.188,679.7
13430,18,49,13.86632653,679.45
14151,673,44,15.44204545,679.45
17782,382,29,23.41448276,679.02
16646,449,29,23.40689655,678.8
14182,443,50,13.5754,678.77
13255,9,26,26.10615385,678.76
13925,92,41,16.54268293,678.25
12601,189,34,19.94852941,678.25
15363,372,35,19.37457143,678.11
13974,49,43,15.76093023,677.72
16601,40,69,9.811594203,677
13040,8,43,15.74395349,676.99
12891,185,11,61.48,676.28
17462,60,27,25.02555556,675.69
18156,12,122,5.538032787,675.64
12942,131,70,9.651428571,675.6
13325,81,12,56.275,675.3
13355,122,32,21.084375,674.7
13951,176,39,17.29358974,674.45
14504,47,107,6.292149533,673.26
16648,42,37,18.18378378,672.8
16226,203,31,21.68290323,672.17
17011,30,28,23.98928571,671.7
15562,351,33,20.34636364,671.43
14142,373,44,15.25772727,671.34
13398,192,39,17.18820513,670.34
17418,42,42,15.95380952,670.06
13741,71,34,19.65970588,668.43
17962,142,183,3.644590164,666.96
18123,24,56,11.90428571,666.64
13217,122,5,133.296,666.48
17105,159,90,7.397555556,665.78
16704,618,54,12.29925926,664.16
13596,5,146,4.54869863,664.11
15643,191,33,20.12121212,664
14720,5,37,17.94081081,663.81
16573,84,42,15.8002381,663.61
16679,366,18,36.85055556,663.31
12837,173,88,7.530227273,662.66
16862,547,35,18.92371429,662.33
14425,434,39,16.95871795,661.39
13028,22,45,14.696,661.32
17375,199,86,7.680813953,660.55
14603,274,2,330,660
15405,189,30,21.99466667,659.84
15492,28,35,18.84171429,659.46
13759,33,25,26.3764,659.41
14452,10,129,5.108139535,658.95
13622,696,32,20.5921875,658.95
14150,35,26,25.33230769,658.64
13433,501,24,27.43,658.32
16132,544,17,38.71647059,658.18
16887,35,101,6.516534653,658.17
15715,555,38,17.31631579,658.02
16696,135,10,65.79,657.9
17852,11,108,6.090833333,657.81
17459,43,111,5.921621622,657.3
12478,3,36,18.24472222,656.81
16157,15,18,36.48277778,656.69
16708,45,27,24.31962963,656.63
14558,654,15,43.7,655.5
17371,17,144,4.551180556,655.37
15103,31,35,18.72285714,655.3
17709,169,40,16.37475,654.99
16117,189,89,7.352808989,654.4
17398,114,38,17.19421053,653.38
13496,10,35,18.66657143,653.33
18121,149,31,21.07419355,653.3
15205,85,37,17.65513514,653.24
13820,418,89,7.334269663,652.75
17523,11,33,19.78,652.74
17572,71,32,20.3815625,652.21
16268,71,45,14.47955556,651.58
13840,416,40,16.285,651.4
16056,45,66,9.859848485,650.75
16969,39,42,15.48595238,650.41
17779,21,81,8.028641975,650.32
14034,22,86,7.545232558,648.89
12844,29,103,6.297087379,648.6
16495,3,88,7.366590909,648.26
17777,24,190,3.408210526,647.56
16734,52,52,12.43769231,646.76
13474,236,126,5.131666667,646.59
15012,53,191,3.383560209,646.26
15361,361,10,64.606,646.06
14024,121,34,18.99235294,645.74
17380,434,10,64.5,645
12719,5,39,16.53717949,644.95
16185,16,40,16.118,644.72
17312,138,14,46.02142857,644.3
15945,365,28,22.97357143,643.26
17963,471,109,5.900550459,643.16
13237,387,24,26.79166667,643
15297,10,39,16.46,641.94
14537,57,23,27.88695652,641.4
12624,106,38,16.87184211,641.13
13318,1,20,32.038,640.76
14563,509,106,6.042830189,640.54
12538,29,34,18.83676471,640.45
12880,381,36,17.78138889,640.13
14932,365,32,20.0003125,640.01
15183,547,38,16.84026316,639.93
12734,352,19,33.66578947,639.65
15648,204,24,26.64583333,639.5
16428,413,127,5.027480315,638.49
12699,417,41,15.56365854,638.11
17691,358,43,14.82674419,637.55
14664,19,98,6.492244898,636.24
15829,99,51,12.47333333,636.14
17334,302,31,20.48870968,635.15
14365,394,51,12.44470588,634.68
14219,4,43,14.74023256,633.83
15666,472,67,9.446865672,632.94
16534,642,36,17.58027778,632.89
13540,467,32,19.7621875,632.39
18183,227,37,17.08297297,632.07
13822,5,96,6.583333333,632
17985,22,21,30.06428571,631.35
13706,302,38,16.60973684,631.17
16193,236,38,16.59026316,630.43
17998,380,58,10.86603448,630.23
16399,19,110,5.729272727,630.22
17817,4,134,4.702164179,630.09
13525,14,6,104.7966667,628.78
13811,183,13,48.36076923,628.69
14283,463,41,15.32780488,628.44
13480,416,41,15.31268293,627.82
13518,85,36,17.42111111,627.16
14036,284,38,16.49078947,626.65
13914,11,33,18.98333333,626.45
14381,52,112,5.58875,625.94
14793,21,39,16.04871795,625.9
16715,78,28,22.34,625.52
16330,17,117,5.345128205,625.38
17134,106,36,17.36944444,625.3
15147,240,28,22.26785714,623.5
16792,282,102,6.112352941,623.46
16431,213,76,8.201052632,623.28
15258,168,34,18.32823529,623.16
16781,372,39,15.97435897,623
12575,457,38,16.39,622.82
14115,501,22,28.30318182,622.67
17430,32,37,16.82621622,622.57
17005,470,18,34.57555556,622.36
18101,11,109,5.706513761,622.01
14169,430,64,9.71109375,621.51
16368,2,90,6.904888889,621.44
16750,44,95,6.536,620.92
15016,172,105,5.913238095,620.89
13836,399,31,20.01193548,620.37
14339,242,23,26.96826087,620.27
15276,66,178,3.482022472,619.8
16158,522,35,17.69457143,619.31
13444,374,57,10.86105263,619.08
13020,562,39,15.87076923,618.96
16613,70,30,20.61966667,618.59
12596,51,27,22.89888889,618.27
13301,103,81,7.630740741,618.09
14455,432,77,8.022337662,617.72
15956,551,18,34.31111111,617.6
14377,191,11,56.09545455,617.05
16311,17,37,16.65567568,616.26
17639,276,79,7.786962025,615.17
15275,37,41,15.00341463,615.14
14077,40,56,10.98357143,615.08
16847,43,37,16.61864865,614.89
16566,15,18,34.14777778,614.66
16844,562,32,19.198125,614.34
16343,16,78,7.873333333,614.12
14570,280,68,9.025735294,613.75
17035,245,33,18.59363636,613.59
15362,448,40,15.327,613.08
16116,211,34,18.02294118,612.78
16178,138,25,24.504,612.6
16589,71,44,13.91727273,612.36
12513,112,35,17.494,612.29
13008,323,35,17.48942857,612.13
15232,113,31,19.74387097,612.06
16922,572,122,5.008852459,611.08
13731,219,38,16.06815789,610.59
12503,584,2,305.27,610.54
13832,19,55,11.08890909,609.89
14636,36,28,21.78035714,609.85
15748,40,36,16.93916667,609.81
17325,280,39,15.63,609.57
13493,275,8,76.18125,609.45
17707,185,24,25.3875,609.3
16675,441,23,26.47217391,608.86
13933,109,23,26.46913043,608.79
12667,58,33,18.42090909,607.89
17473,408,34,17.85294118,607
15717,234,24,25.29166667,607
17119,3,35,17.34028571,606.91
16590,400,29,20.89310345,605.9
17507,261,88,6.881590909,605.58
14323,114,36,16.80722222,605.06
16321,72,23,26.28478261,604.55
12944,35,30,20.15033333,604.51
14611,443,38,15.90342105,604.33
12707,291,33,18.28545455,603.42
18264,498,36,16.75694444,603.25
16022,260,71,8.487746479,602.63
16080,81,30,20.08533333,602.56
12654,10,38,15.84157895,601.98
17270,469,48,12.53020833,601.45
13563,84,49,12.27367347,601.41
14254,432,23,26.13173913,601.03
12420,63,29,20.70310345,600.39
17745,477,28,21.44071429,600.34
18211,25,42,14.28738095,600.07
17678,263,28,21.42,599.76
12521,142,38,15.78105263,599.68
12556,50,119,5.038319328,599.56
13311,4,26,23.02192308,598.57
15424,254,33,18.11454545,597.78
14569,1,34,17.56852941,597.33
15631,642,39,15.29923077,596.67
16780,100,96,6.2125,596.4
15346,332,37,16.11135135,596.12
14965,96,81,7.359135802,596.09
17845,555,47,12.68276596,596.09
17658,25,19,31.33789474,595.42
13684,285,108,5.508148148,594.88
14771,621,47,12.65148936,594.62
13558,5,169,3.517869822,594.52
15442,248,2,297,594
14746,406,9,65.94444444,593.5
16412,53,122,4.862213115,593.19
18232,81,37,16.02621622,592.97
16776,60,126,4.702460317,592.51
13472,463,28,21.15142857,592.24
17815,393,13,45.53538462,591.96
17156,491,39,15.17615385,591.87
12790,192,37,15.99594595,591.85
17483,65,28,21.13321429,591.73
17098,381,18,32.83722222,591.07
17968,373,128,4.6128125,590.44
15160,357,23,25.62043478,589.27
15624,116,34,17.29794118,588.13
15191,463,35,16.80142857,588.05
17890,322,91,6.449340659,586.89
14729,373,132,4.441212121,586.24
14173,10,33,17.75757576,586
17392,306,70,8.370285714,585.92
12800,470,34,17.18382353,584.25
14023,7,31,18.84096774,584.07
15762,65,37,15.77702703,583.75
17014,8,72,8.103194444,583.43
16001,381,29,20.11689655,583.39
14670,280,179,3.258826816,583.33
16445,33,180,3.239777778,583.16
15918,190,61,9.555409836,582.88
16100,462,37,15.74702703,582.64
16802,679,53,10.99264151,582.61
17099,533,40,14.55425,582.17
14742,435,34,17.05441176,579.85
15588,677,4,144.9,579.6
14529,60,213,2.716478873,578.61
18262,140,42,13.75095238,577.54
15830,37,39,14.76923077,576
17557,14,35,16.44171429,575.46
17773,514,55,10.46127273,575.37
12859,458,21,27.38571429,575.1
13262,263,50,11.469,573.45
12879,44,10,57.322,573.22
17274,35,77,7.444415584,573.22
12384,28,27,21.22333333,573.03
13424,449,40,14.31925,572.77
13379,26,97,5.902680412,572.56
13179,618,34,16.83264706,572.31
14053,124,9,63.58888889,572.3
15198,92,31,18.43064516,571.35
15691,252,14,40.80714286,571.3
18053,70,32,17.8459375,571.07
15821,44,62,9.209032258,570.96
13190,544,17,33.56823529,570.66
15315,64,37,15.41891892,570.5
17122,119,30,19.01666667,570.5
15857,18,24,23.77,570.48
14170,375,145,3.932275862,570.18
17433,88,93,6.128602151,569.96
15169,382,59,9.64779661,569.22
13406,427,9,63.21333333,568.92
13816,23,28,20.30928571,568.66
13321,72,11,51.57818182,567.36
16667,68,52,10.90730769,567.18
14208,94,35,16.20142857,567.05
15627,457,24,23.62083333,566.9
13998,446,31,18.28064516,566.7
18150,32,37,15.31297297,566.58
15920,154,107,5.290934579,566.13
16250,261,35,16.14971429,565.24
13894,23,27,20.91185185,564.62
15653,92,6,94.04,564.24
15344,0,26,21.69,563.94
15143,225,31,18.1816129,563.63
15597,35,37,15.22621622,563.37
14986,376,98,5.745918367,563.1
17665,493,19,29.63684211,563.1
17195,655,31,18.16064516,562.98
17970,211,29,19.40655172,562.79
12559,310,21,26.74809524,561.71
17233,35,58,9.67,560.86
15655,243,34,16.49029412,560.67
17413,404,10,56.014,560.14
12816,95,29,19.31068966,560.01
14273,51,29,19.30931034,559.97
15415,313,47,11.90659574,559.61
17503,2,38,14.70947368,558.96
17223,310,69,8.087536232,558.04
14592,35,158,3.531265823,557.94
13260,61,8,69.7025,557.62
